sample_index,timestamp_us,ecg_raw,leads_off,adc_ok
38000,76524968,9,0,1
38001,76526968,28,0,1
38002,76528968,128,1,1
38003,76530968,19,1,1
38004,76532968,25,1,1
38005,76534968,22,0,1
38006,76536968,19,0,1
38007,76538968,20,0,1
38008,76540968,21,0,1
38009,76542968,21,0,1
38010,76544968,29,0,1
38011,76546968,25,0,1
38012,76548968,26,1,1
38013,76550968,13,1,1
38014,76552968,26,1,1
38015,76554968,43,0,1
38016,76556968,25,0,1
38017,76558968,20,0,1
38018,76560968,13,0,1
38019,76562968,23,0,1
38020,76564968,41,0,1
38021,76566968,29,0,1
38022,76568968,21,1,1
38023,76570968,17,1,1
38024,76572968,24,1,1
38025,76574968,28,0,1
38026,76576968,28,0,1
38027,76578968,24,0,1
38028,76580968,17,0,1
38029,76582968,23,0,1
38030,76584968,25,0,1
38031,76586968,21,0,1
38032,76588968,69,1,1
38033,76590968,21,1,1
38034,76592968,25,1,1
38035,76594968,26,0,1
38036,76596968,25,0,1
38037,76598968,21,0,1
38038,76600968,17,0,1
38039,76602968,17,0,1
38040,76604968,31,0,1
38041,76606968,23,0,1
38042,76608968,25,1,1
38043,76610968,25,1,1
38044,76612968,20,1,1
38045,76614968,27,0,1
38046,76616968,25,0,1
38047,76618968,23,0,1
38048,76620968,16,0,1
38049,76622968,22,0,1
38050,76624968,39,0,1
38051,76626968,28,0,1
38052,76628968,22,1,1
38053,76630968,21,1,1
38054,76632968,22,1,1
38055,76634968,31,0,1
38056,76636968,26,0,1
38057,76638968,24,0,1
38058,76640968,16,0,1
38059,76642968,21,0,1
38060,76644968,36,0,1
38061,76646968,21,0,1
38062,76648968,18,1,1
38063,76650968,17,1,1
38064,76652968,28,1,1
38065,76654968,35,0,1
38066,76656968,26,0,1
38067,76658968,13,0,1
38068,76660968,21,0,1
38069,76662968,23,0,1
38070,76664968,31,0,1
38071,76666968,20,0,1
38072,76668968,14,1,1
38073,76670968,20,1,1
38074,76672968,22,1,1
38075,76674968,29,0,1
38076,76676968,25,0,1
38077,76678968,16,0,1
38078,76680968,17,0,1
38079,76682968,24,0,1
38080,76684968,29,0,1
38081,76686968,19,0,1
38082,76688968,17,1,1
38083,76690968,12,1,1
38084,76692968,27,1,1
38085,76694968,35,0,1
38086,76696968,27,0,1
38087,76698968,21,0,1
38088,76700968,23,0,1
38089,76702968,17,0,1
38090,76704968,33,0,1
38091,76706968,21,0,1
38092,76708968,17,1,1
38093,76710968,24,1,1
38094,76712968,19,1,1
38095,76714968,28,0,1
38096,76716968,23,0,1
38097,76718968,0,0,0
38098,76720968,23,0,1
38099,76722968,27,0,1
38100,76724968,38,0,1
38101,76726968,17,0,1
38102,76728968,16,1,1
38103,76730968,17,1,1
38104,76732968,22,1,1
38105,76734968,56,0,1
38106,76736968,25,0,1
38107,76738968,14,0,1
38108,76740968,21,0,1
38109,76742968,23,0,1
38110,76744968,22,0,1
38111,76746968,22,0,1
38112,76748968,24,1,1
38113,76750968,23,1,1
38114,76752968,27,1,1
38115,76754968,12,0,1
38116,76756968,25,0,1
38117,76758968,21,0,1
38118,76760968,18,0,1
38119,76762968,17,0,1
38120,76764968,23,0,1
38121,76766968,26,0,1
38122,76768968,19,1,1
38123,76770968,17,1,1
38124,76772968,26,1,1
38125,76774968,13,0,1
38126,76776968,26,0,1
38127,76778968,13,0,1
38128,76780968,16,0,1
38129,76782968,23,0,1
38130,76784968,25,0,1
38131,76786968,23,0,1
38132,76788968,24,1,1
38133,76790968,20,1,1
38134,76792968,21,1,1
38135,76794968,19,0,1
38136,76796968,21,0,1
38137,76798968,16,0,1
38138,76800968,20,0,1
38139,76802968,21,0,1
38140,76804968,31,0,1
38141,76806968,20,0,1
38142,76808968,25,1,1
38143,76810968,23,1,1
38144,76812968,29,1,1
38145,76814968,21,0,1
38146,76816968,22,0,1
38147,76818968,22,0,1
38148,76820968,22,0,1
38149,76822968,31,0,1
38150,76824968,29,0,1
38151,76826968,21,0,1
38152,76828968,21,1,1
38153,76830968,21,1,1
38154,76832968,23,1,1
38155,76834968,20,0,1
38156,76836968,18,0,1
38157,76838968,16,0,1
38158,76840968,13,0,1
38159,76842968,23,0,1
38160,76844968,9,0,1
38161,76846968,20,0,1
38162,76848968,16,1,1
38163,76850968,20,1,1
38164,76852968,23,1,1
38165,76854968,24,0,1
38166,76856968,25,0,1
38167,76858968,20,0,1
38168,76860968,22,0,1
38169,76862968,27,0,1
38170,76864968,26,0,1
38171,76866968,21,0,1
38172,76868968,63,1,1
38173,76870968,25,1,1
38174,76872968,25,1,1
38175,76874968,18,0,1
38176,76876968,24,0,1
38177,76878968,22,0,1
38178,76880968,25,0,1
38179,76882968,20,0,1
38180,76884968,21,0,1
38181,76886968,29,0,1
38182,76888968,213,1,1
38183,76890968,23,1,1
38184,76892968,28,1,1
38185,76894968,25,0,1
38186,76896968,25,0,1
38187,76898968,11,0,1
38188,76900968,13,0,1
38189,76902968,20,0,1
38190,76904968,17,0,1
38191,76906968,69,0,1
38192,76908968,250,1,1
38193,76910968,11,1,1
38194,76912968,22,1,1
38195,76914968,28,0,1
38196,76916968,23,0,1
38197,76918968,17,0,1
38198,76920968,21,0,1
38199,76922968,26,0,1
38200,76924968,14,0,1
38201,76926968,135,0,1
38202,76928968,349,1,1
38203,76930968,22,1,1
38204,76932968,29,1,1
38205,76934968,23,0,1
38206,76936968,23,0,1
38207,76938968,17,0,1
38208,76940968,23,0,1
38209,76942968,28,0,1
38210,76944968,25,0,1
38211,76946968,61,0,1
38212,76948968,205,1,1
38213,76950968,0,1,0
38214,76952968,23,1,1
38215,76954968,25,0,1
38216,76956968,18,0,1
38217,76958968,20,0,1
38218,76960968,13,0,1
38219,76962968,31,0,1
38220,76964968,25,0,1
38221,76966968,102,0,1
38222,76968968,255,1,1
38223,76970968,19,1,1
38224,76972968,45,1,1
38225,76974968,18,0,1
38226,76976968,26,0,1
38227,76978968,13,0,1
38228,76980968,19,0,1
38229,76982968,37,0,1
38230,76984968,23,0,1
38231,76986968,18,0,1
38232,76988968,24,1,1
38233,76990968,20,1,1
38234,76992968,36,1,1
38235,76994968,21,0,1
38236,76996968,21,0,1
38237,76998968,11,0,1
38238,77000968,12,0,1
38239,77002968,30,0,1
38240,77004968,19,0,1
38241,77006968,26,0,1
38242,77008968,26,1,1
38243,77010968,23,1,1
38244,77012968,30,1,1
38245,77014968,23,0,1
38246,77016968,22,0,1
38247,77018968,12,0,1
38248,77020968,21,0,1
38249,77022968,31,0,1
38250,77024968,19,0,1
38251,77026968,28,0,1
38252,77028968,18,1,1
38253,77030968,21,1,1
38254,77032968,35,1,1
38255,77034968,23,0,1
38256,77036968,19,0,1
38257,77038968,20,0,1
38258,77040968,18,0,1
38259,77042968,27,0,1
38260,77044968,19,0,1
38261,77046968,21,0,1
38262,77048968,21,1,1
38263,77050968,12,1,1
38264,77052968,31,1,1
38265,77054968,18,0,1
38266,77056968,21,0,1
38267,77058968,20,0,1
38268,77060968,12,0,1
38269,77062968,27,0,1
38270,77064968,21,0,1
38271,77066968,25,0,1
38272,77068968,11,1,1
38273,77070968,17,1,1
38274,77072968,31,1,1
38275,77074968,25,0,1
38276,77076968,25,0,1
38277,77078968,17,0,1
38278,77080968,21,0,1
38279,77082968,40,0,1
38280,77084968,21,0,1
38281,77086968,24,0,1
38282,77088968,21,1,1
38283,77090968,21,1,1
38284,77092968,35,1,1
38285,77094968,25,0,1
38286,77096968,19,0,1
38287,77098968,16,0,1
38288,77100968,19,0,1
38289,77102968,29,0,1
38290,77104968,19,0,1
38291,77106968,21,0,1
38292,77108968,22,1,1
38293,77110968,13,1,1
38294,77112968,36,1,1
38295,77114968,23,0,1
38296,77116968,20,0,1
38297,77118968,21,0,1
38298,77120968,23,0,1
38299,77122968,35,0,1
38300,77124968,21,0,1
38301,77126968,25,0,1
38302,77128968,20,1,1
38303,77130968,19,1,1
38304,77132968,36,1,1
38305,77134968,23,0,1
38306,77136968,22,0,1
38307,77138968,18,0,1
38308,77140968,23,0,1
38309,77142968,29,0,1
38310,77144968,26,0,1
38311,77146968,23,0,1
38312,77148968,22,1,1
38313,77150968,13,1,1
38314,77152968,23,1,1
38315,77154968,17,0,1
38316,77156968,23,0,1
38317,77158968,22,0,1
38318,77160968,25,0,1
38319,77162968,19,0,1
38320,77164968,23,0,1
38321,77166968,21,0,1
38322,77168968,24,1,1
38323,77170968,22,1,1
38324,77172968,22,1,1
38325,77174968,25,0,1
38326,77176968,27,0,1
38327,77178968,24,0,1
38328,77180968,19,0,1
38329,77182968,21,0,1
38330,77184968,21,0,1
38331,77186968,24,0,1
38332,77188968,19,1,1
38333,77190968,22,1,1
38334,77192968,13,0,1
38335,77194968,21,0,1
38336,77196968,30,0,1
38337,77198968,17,0,1
38338,77200968,23,0,1
38339,77202968,27,0,1
38340,77204968,27,0,1
38341,77206968,26,0,1
38342,77208968,17,1,1
38343,77210968,23,1,1
38344,77212968,34,0,1
38345,77214968,20,0,1
38346,77216968,21,0,1
38347,77218968,13,0,1
38348,77220968,22,0,1
38349,77222968,16,0,1
38350,77224968,25,0,1
38351,77226968,27,0,1
38352,77228968,21,1,1
38353,77230968,17,1,1
38354,77232968,28,0,1
38355,77234968,23,0,1
38356,77236968,19,0,1
38357,77238968,13,0,1
38358,77240968,13,0,1
38359,77242968,25,0,1
38360,77244968,23,0,1
38361,77246968,112,0,1
38362,77248968,41,1,1
38363,77250968,19,1,1
38364,77252968,36,0,1
38365,77254968,23,0,1
38366,77256968,25,0,1
38367,77258968,12,0,1
38368,77260968,23,0,1
38369,77262968,16,0,1
38370,77264968,27,0,1
38371,77266968,21,0,1
38372,77268968,17,1,1
38373,77270968,13,1,1
38374,77272968,25,0,1
38375,77274968,22,0,1
38376,77276968,21,0,1
38377,77278968,13,0,1
38378,77280968,23,0,1
38379,77282968,22,0,1
38380,77284968,21,0,1
38381,77286968,21,0,1
38382,77288968,23,1,1
38383,77290968,18,1,1
38384,77292968,21,0,1
38385,77294968,20,0,1
38386,77296968,19,0,1
38387,77298968,12,0,1
38388,77300968,18,0,1
38389,77302968,18,0,1
38390,77304968,23,0,1
38391,77306968,25,0,1
38392,77308968,24,1,1
38393,77310968,21,1,1
38394,77312968,23,0,1
38395,77314968,21,0,1
38396,77316968,21,0,1
38397,77318968,22,0,1
38398,77320968,19,0,1
38399,77322968,21,0,1
38400,77324968,25,0,1
38401,77326968,28,0,1
38402,77328968,19,1,1
38403,77330968,0,1,0
38404,77332968,19,0,1
38405,77334968,23,0,1
38406,77336968,21,0,1
38407,77338968,23,0,1
38408,77340968,21,0,1
38409,77342968,22,0,1
38410,77344968,21,0,1
38411,77346968,24,0,1
38412,77348968,23,1,1
38413,77350968,17,1,1
38414,77352968,23,0,1
38415,77354968,22,0,1
38416,77356968,25,0,1
38417,77358968,20,0,1
38418,77360968,23,0,1
38419,77362968,16,0,1
38420,77364968,24,0,1
38421,77366968,27,0,1
38422,77368968,21,1,1
38423,77370968,21,1,1
38424,77372968,29,0,1
38425,77374968,23,0,1
38426,77376968,20,0,1
38427,77378968,13,0,1
38428,77380968,16,0,1
38429,77382968,17,0,1
38430,77384968,22,0,1
38431,77386968,135,0,1
38432,77388968,21,1,1
38433,77390968,21,1,1
38434,77392968,22,0,1
38435,77394968,18,0,1
38436,77396968,18,0,1
38437,77398968,13,0,1
38438,77400968,22,0,1
38439,77402968,20,0,1
38440,77404968,20,0,1
38441,77406968,27,0,1
38442,77408968,24,1,1
38443,77410968,22,1,1
38444,77412968,21,0,1
38445,77414968,25,0,1
38446,77416968,20,0,1
38447,77418968,9,0,1
38448,77420968,14,0,1
38449,77422968,21,0,1
38450,77424968,21,0,1
38451,77426968,107,0,1
38452,77428968,22,1,1
38453,77430968,21,1,1
38454,77432968,26,0,1
38455,77434968,24,0,1
38456,77436968,19,0,1
38457,77438968,17,0,1
38458,77440968,21,0,1
38459,77442968,25,0,1
38460,77444968,21,0,1
38461,77446968,21,0,1
38462,77448968,18,1,1
38463,77450968,21,1,1
38464,77452968,21,0,1
38465,77454968,27,0,1
38466,77456968,21,0,1
38467,77458968,17,0,1
38468,77460968,22,0,1
38469,77462968,33,0,1
38470,77464968,23,0,1
38471,77466968,140,0,1
38472,77468968,17,1,1
38473,77470968,18,1,1
38474,77472968,44,0,1
38475,77474968,24,0,1
38476,77476968,20,0,1
38477,77478968,20,0,1
38478,77480968,22,0,1
38479,77482968,44,0,1
38480,77484968,23,0,1
38481,77486968,19,0,1
38482,77488968,20,1,1
38483,77490968,21,1,1
38484,77492968,29,0,1
38485,77494968,19,0,1
38486,77496968,22,0,1
38487,77498968,13,0,1
38488,77500968,22,0,1
38489,77502968,26,0,1
38490,77504968,24,0,1
38491,77506968,86,0,1
38492,77508968,21,1,1
38493,77510968,16,1,1
38494,77512968,27,0,1
38495,77514968,17,0,1
38496,77516968,12,0,1
38497,77518968,21,0,1
38498,77520968,23,0,1
38499,77522968,29,0,1
38500,77524968,24,0,1
38501,77526968,23,0,1
38502,77528968,19,1,1
38503,77530968,23,1,1
38504,77532968,41,0,1
38505,77534968,20,0,1
38506,77536968,23,0,1
38507,77538968,17,0,1
38508,77540968,18,0,1
38509,77542968,41,0,1
38510,77544968,25,0,1
38511,77546968,39,0,1
38512,77548968,24,1,1
38513,77550968,23,1,1
38514,77552968,29,0,1
38515,77554968,20,0,1
38516,77556968,25,0,1
38517,77558968,21,0,1
38518,77560968,19,0,1
38519,77562968,28,0,1
38520,77564968,19,0,1
38521,77566968,200,0,1
38522,77568968,23,1,1
38523,77570968,16,1,1
38524,77572968,31,0,1
38525,77574968,22,0,1
38526,77576968,25,0,1
38527,77578968,17,0,1
38528,77580968,16,0,1
38529,77582968,33,0,1
38530,77584968,25,0,1
38531,77586968,311,0,1
38532,77588968,23,1,1
38533,77590968,19,1,1
38534,77592968,30,0,1
38535,77594968,21,0,1
38536,77596968,22,0,1
38537,77598968,22,0,1
38538,77600968,18,0,1
38539,77602968,28,0,1
38540,77604968,18,0,1
38541,77606968,220,0,1
38542,77608968,12,1,1
38543,77610968,23,1,1
38544,77612968,35,0,1
38545,77614968,24,0,1
38546,77616968,22,0,1
38547,77618968,23,0,1
38548,77620968,17,0,1
38549,77622968,39,0,1
38550,77624968,21,0,1
38551,77626968,391,0,1
38552,77628968,21,1,1
38553,77630968,16,1,1
38554,77632968,29,0,1
38555,77634968,24,0,1
38556,77636968,17,0,1
38557,77638968,13,0,1
38558,77640968,21,0,1
38559,77642968,36,0,1
38560,77644968,25,0,1
38561,77646968,28,1,1
38562,77648968,22,1,1
38563,77650968,16,1,1
38564,77652968,28,0,1
38565,77654968,21,0,1
38566,77656968,19,0,1
38567,77658968,21,0,1
38568,77660968,25,0,1
38569,77662968,25,0,1
38570,77664968,24,0,1
38571,77666968,27,1,1
38572,77668968,16,1,1
38573,77670968,13,1,1
38574,77672968,21,0,1
38575,77674968,21,0,1
38576,77676968,27,0,1
38577,77678968,17,0,1
38578,77680968,21,0,1
38579,77682968,19,0,1
38580,77684968,25,0,1
38581,77686968,26,1,1
38582,77688968,18,1,1
38583,77690968,20,1,1
38584,77692968,20,0,1
38585,77694968,19,0,1
38586,77696968,13,0,1
38587,77698968,19,0,1
38588,77700968,18,0,1
38589,77702968,21,0,1
38590,77704968,29,0,1
38591,77706968,126,1,1
38592,77708968,20,1,1
38593,77710968,24,1,1
38594,77712968,23,0,1
38595,77714968,23,0,1
38596,77716968,23,0,1
38597,77718968,12,0,1
38598,77720968,17,0,1
38599,77722968,31,0,1
38600,77724968,22,0,1
38601,77726968,28,1,1
38602,77728968,17,1,1
38603,77730968,21,1,1
38604,77732968,16,0,1
38605,77734968,19,0,1
38606,77736968,18,0,1
38607,77738968,21,0,1
38608,77740968,21,0,1
38609,77742968,9,0,1
38610,77744968,29,0,1
38611,77746968,210,1,1
38612,77748968,22,1,1
38613,77750968,16,1,1
38614,77752968,13,0,1
38615,77754968,25,0,1
38616,77756968,23,0,1
38617,77758968,21,0,1
38618,77760968,17,0,1
38619,77762968,13,0,1
38620,77764968,29,0,1
38621,77766968,25,1,1
38622,77768968,24,1,1
38623,77770968,17,1,1
38624,77772968,17,0,1
38625,77774968,26,0,1
38626,77776968,21,0,1
38627,77778968,18,0,1
38628,77780968,16,0,1
38629,77782969,21,0,1
38630,77784968,18,0,1
38631,77786968,24,1,1
38632,77788968,19,1,1
38633,77790968,21,1,1
38634,77792968,21,0,1
38635,77794968,19,0,1
38636,77796968,23,0,1
38637,77798968,24,0,1
38638,77800968,20,0,1
38639,77802968,20,0,1
38640,77804968,23,0,1
38641,77806968,77,1,1
38642,77808968,25,1,1
38643,77810968,17,1,1
38644,77812968,22,0,1
38645,77814968,20,0,1
38646,77816968,19,0,1
38647,77818968,21,0,1
38648,77820968,14,0,1
38649,77822969,17,0,1
38650,77824968,28,0,1
38651,77826968,25,1,1
38652,77828968,8,1,1
38653,77830968,11,1,1
38654,77832968,17,0,1
38655,77834968,18,0,1
38656,77836968,21,0,1
38657,77838968,23,0,1
38658,77840968,12,0,1
38659,77842968,13,0,1
38660,77844968,21,0,1
38661,77846968,73,1,1
38662,77848968,25,1,1
38663,77850968,16,1,1
38664,77852968,19,0,1
38665,77854968,21,0,1
38666,77856968,24,0,1
38667,77858968,21,0,1
38668,77860968,21,0,1
38669,77862969,20,0,1
38670,77864968,24,0,1
38671,77866968,373,1,1
38672,77868968,19,1,1
38673,77870968,19,1,1
38674,77872968,24,0,1
38675,77874968,19,0,1
38676,77876968,19,0,1
38677,77878968,19,0,1
38678,77880968,25,0,1
38679,77882968,27,0,1
38680,77884968,19,0,1
38681,77886968,23,1,1
38682,77888968,22,1,1
38683,77890968,27,1,1
38684,77892968,25,0,1
38685,77894968,24,0,1
38686,77896968,19,0,1
38687,77898968,22,0,1
38688,77900968,40,0,1
38689,77902969,22,0,1
38690,77904968,23,0,1
38691,77906968,267,1,1
38692,77908968,24,1,1
38693,77910968,31,1,1
38694,77912968,16,0,1
38695,77914968,25,0,1
38696,77916968,21,0,1
38697,77918968,23,0,1
38698,77920968,31,0,1
38699,77922968,17,0,1
38700,77924968,22,0,1
38701,77926968,21,1,1
38702,77928968,16,1,1
38703,77930968,25,1,1
38704,77932968,23,0,1
38705,77934968,20,0,1
38706,77936968,22,0,1
38707,77938968,16,0,1
38708,77940968,35,0,1
38709,77942969,19,0,1
38710,77944968,29,0,1
38711,77946968,22,1,1
38712,77948968,18,1,1
38713,77950968,35,1,1
38714,77952968,20,0,1
38715,77954968,25,0,1
38716,77956968,18,0,1
38717,77958968,17,0,1
38718,77960968,36,0,1
38719,77962968,29,0,1
38720,77964968,21,0,1
38721,77966968,87,1,1
38722,77968968,19,1,1
38723,77970968,26,1,1
38724,77972968,679,0,1
38725,77974968,17,0,1
38726,77976968,18,0,1
38727,77978968,20,0,1
38728,77980968,31,0,1
38729,77982969,20,0,1
38730,77984968,25,0,1
38731,77986968,17,1,1
38732,77988968,13,1,1
38733,77990968,25,1,1
38734,77992968,16,0,1
38735,77994968,18,0,1
38736,77996968,16,0,1
38737,77998968,11,0,1
38738,78000968,31,0,1
38739,78002968,21,0,1
38740,78004968,19,0,1
38741,78006968,19,1,1
38742,78008968,14,1,1
38743,78010968,37,1,1
38744,78012968,19,0,1
38745,78014968,21,0,1
38746,78016968,19,0,1
38747,78018968,21,0,1
38748,78020968,29,0,1
38749,78022969,22,0,1
38750,78024968,17,0,1
38751,78026968,0,1,0
38752,78028968,13,1,1
38753,78030968,27,1,1
38754,78032968,19,0,1
38755,78034968,25,0,1
38756,78036968,21,0,1
38757,78038968,13,0,1
38758,78040968,29,0,1
38759,78042968,18,0,1
38760,78044968,24,0,1
38761,78046968,24,1,1
38762,78048968,16,1,1
38763,78050968,25,1,1
38764,78052968,17,0,1
38765,78054968,22,0,1
38766,78056968,21,0,1
38767,78058968,20,0,1
38768,78060968,35,0,1
38769,78062969,28,0,1
38770,78064968,27,0,1
38771,78066968,182,1,1
38772,78068968,23,1,1
38773,78070968,23,1,1
38774,78072968,27,0,1
38775,78074968,23,0,1
38776,78076968,23,0,1
38777,78078968,17,0,1
38778,78080968,25,0,1
38779,78082968,25,0,1
38780,78084968,23,0,1
38781,78086968,27,1,1
38782,78088968,22,1,1
38783,78090968,21,1,1
38784,78092968,22,0,1
38785,78094968,25,0,1
38786,78096968,13,0,1
38787,78098968,15,0,1
38788,78100968,13,0,1
38789,78102969,21,0,1
38790,78104968,25,0,1
38791,78106968,23,1,1
38792,78108968,22,1,1
38793,78110968,19,1,1
38794,78112968,17,0,1
38795,78114968,25,0,1
38796,78116968,23,0,1
38797,78118968,17,0,1
38798,78120968,14,0,1
38799,78122968,21,0,1
38800,78124968,20,0,1
38801,78126968,47,1,1
38802,78128968,20,1,1
38803,78130968,19,1,1
38804,78132968,19,0,1
38805,78134968,26,0,1
38806,78136968,17,0,1
38807,78138968,21,0,1
38808,78140968,16,0,1
38809,78142969,23,0,1
38810,78144968,21,0,1
38811,78146968,19,1,1
38812,78148968,16,1,1
38813,78150968,29,1,1
38814,78152968,39,0,1
38815,78154968,19,0,1
38816,78156968,21,0,1
38817,78158968,20,0,1
38818,78160968,22,0,1
38819,78162968,23,0,1
38820,78164968,26,0,1
38821,78166968,21,1,1
38822,78168968,22,1,1
38823,78170968,58,1,1
38824,78172968,24,0,1
38825,78174968,20,0,1
38826,78176968,20,0,1
38827,78178968,17,0,1
38828,78180968,22,0,1
38829,78182969,23,0,1
38830,78184968,25,0,1
38831,78186968,170,1,1
38832,78188968,16,1,1
38833,78190968,17,1,1
38834,78192968,21,0,1
38835,78194968,26,0,1
38836,78196968,23,0,1
38837,78198968,22,0,1
38838,78200968,16,0,1
38839,78202968,26,0,1
38840,78204968,25,0,1
38841,78206968,20,1,1
38842,78208968,19,1,1
38843,78210968,20,1,1
38844,78212968,26,0,1
38845,78214968,20,0,1
38846,78216968,21,0,1
38847,78218968,21,0,1
38848,78220968,23,0,1
38849,78222969,25,0,1
38850,78224968,24,0,1
38851,78226968,22,1,1
38852,78228968,23,1,1
38853,78230968,23,1,1
38854,78232968,22,0,1
38855,78234968,22,0,1
38856,78236968,23,0,1
38857,78238968,19,0,1
38858,78240968,25,0,1
38859,78242968,21,0,1
38860,78244968,25,0,1
38861,78246968,188,1,1
38862,78248968,19,1,1
38863,78250968,23,1,1
38864,78252968,21,0,1
38865,78254968,25,0,1
38866,78256968,18,0,1
38867,78258968,12,0,1
38868,78260968,16,0,1
38869,78262969,28,0,1
38870,78264968,57,0,1
38871,78266968,397,1,1
38872,78268968,23,1,1
38873,78270968,18,1,1
38874,78272968,26,0,1
38875,78274968,21,0,1
38876,78276968,22,0,1
38877,78278968,17,0,1
38878,78280968,23,0,1
38879,78282968,23,0,1
38880,78284968,25,0,1
38881,78286968,211,1,1
38882,78288968,25,1,1
38883,78290968,27,1,1
38884,78292968,18,0,1
38885,78294968,17,0,1
38886,78296968,17,0,1
38887,78298968,16,0,1
38888,78300968,27,0,1
38889,78302969,22,0,1
38890,78304968,25,0,1
38891,78306968,21,1,1
38892,78308968,19,1,1
38893,78310968,18,1,1
38894,78312968,20,0,1
38895,78314968,21,0,1
38896,78316968,21,0,1
38897,78318968,17,0,1
38898,78320968,25,0,1
38899,78322968,21,0,1
38900,78324968,23,0,1
38901,78326968,142,1,1
38902,78328968,17,1,1
38903,78330968,21,1,1
38904,78332968,18,0,1
38905,78334968,23,0,1
38906,78336968,16,0,1
38907,78338968,20,0,1
38908,78340968,24,0,1
38909,78342969,29,0,1
38910,78344968,20,0,1
38911,78346968,20,1,1
38912,78348968,20,1,1
38913,78350968,18,1,1
38914,78352968,25,0,1
38915,78354968,25,0,1
38916,78356968,17,0,1
38917,78358968,20,0,1
38918,78360968,21,0,1
38919,78362968,21,0,1
38920,78364968,24,0,1
38921,78366968,84,1,1
38922,78368968,22,1,1
38923,78370968,24,1,1
38924,78372968,20,0,1
38925,78374968,25,0,1
38926,78376968,21,0,1
38927,78378968,19,0,1
38928,78380968,24,0,1
38929,78382969,23,0,1
38930,78384968,20,0,1
38931,78386968,20,1,1
38932,78388968,18,1,1
38933,78390968,23,1,1
38934,78392968,26,0,1
38935,78394968,21,0,1
38936,78396968,24,0,1
38937,78398968,14,0,1
38938,78400968,29,0,1
38939,78402968,19,0,1
38940,78404968,20,0,1
38941,78406968,17,1,1
38942,78408968,21,1,1
38943,78410968,41,1,1
38944,78412968,23,0,1
38945,78414968,25,0,1
38946,78416968,20,0,1
38947,78418968,13,0,1
38948,78420968,36,0,1
38949,78422969,26,0,1
38950,78424968,23,0,1
38951,78426968,127,1,1
38952,78428968,18,1,1
38953,78430968,36,1,1
38954,78432968,21,0,1
38955,78434968,25,0,1
38956,78436968,17,0,1
38957,78438968,23,0,1
38958,78440968,26,0,1
38959,78442968,27,0,1
38960,78444968,25,0,1
38961,78446968,25,1,1
38962,78448968,16,1,1
38963,78450968,27,1,1
38964,78452968,21,0,1
38965,78454968,20,0,1
38966,78456968,23,0,1
38967,78458968,21,0,1
38968,78460968,43,0,1
38969,78462969,24,0,1
38970,78464968,75,0,1
38971,78466968,299,1,1
38972,78468968,17,1,1
38973,78470968,30,1,1
38974,78472968,19,0,1
38975,78474968,21,0,1
38976,78476968,20,0,1
38977,78478968,18,0,1
38978,78480968,28,0,1
38979,78482968,23,0,1
38980,78484968,23,0,1
38981,78486968,25,1,1
38982,78488968,17,1,1
38983,78490968,25,1,1
38984,78492968,23,0,1
38985,78494968,23,0,1
38986,78496968,21,0,1
38987,78498968,19,0,1
38988,78500968,27,0,1
38989,78502969,25,0,1
38990,78504968,25,0,1
38991,78506968,21,1,1
38992,78508968,22,1,1
38993,78510968,29,1,1
38994,78512968,27,0,1
38995,78514968,36,0,1
38996,78516968,13,0,1
38997,78518968,14,0,1
38998,78520968,29,0,1
38999,78522968,20,0,1
39000,78524968,25,0,1
39001,78526968,17,1,1
39002,78528968,19,1,1
39003,78530968,30,1,1
39004,78532968,18,0,1
39005,78534968,21,0,1
39006,78536968,22,0,1
39007,78538968,20,0,1
39008,78540968,35,0,1
39009,78542969,30,0,1
39010,78544968,25,0,1
39011,78546968,19,1,1
39012,78548968,21,1,1
39013,78550968,34,1,1
39014,78552968,18,0,1
39015,78554968,18,0,1
39016,78556968,14,0,1
39017,78558968,22,0,1
39018,78560968,29,0,1
39019,78562968,27,0,1
39020,78564968,20,0,1
39021,78566968,21,1,1
39022,78568968,21,1,1
39023,78570968,31,1,1
39024,78572968,27,0,1
39025,78574968,17,0,1
39026,78576968,3,0,1
39027,78578968,16,0,1
39028,78580968,29,0,1
39029,78582969,26,0,1
39030,78584968,87,0,1
39031,78586968,217,1,1
39032,78588968,16,1,1
39033,78590968,29,1,1
39034,78592968,21,0,1
39035,78594968,23,0,1
39036,78596968,24,0,1
39037,78598968,22,0,1
39038,78600968,11,0,1
39039,78602968,26,0,1
39040,78604968,19,0,1
39041,78606968,12,1,1
39042,78608968,23,1,1
39043,78610968,18,1,1
39044,78612968,20,0,1
39045,78614968,20,0,1
39046,78616968,21,0,1
39047,78618968,25,0,1
39048,78620968,16,0,1
39049,78622969,26,0,1
39050,78624968,26,0,1
39051,78626968,18,1,1
39052,78628968,24,1,1
39053,78630968,18,1,1
39054,78632968,39,0,1
39055,78634968,26,0,1
39056,78636968,19,0,1
39057,78638968,22,0,1
39058,78640968,19,0,1
39059,78642968,29,0,1
39060,78644968,21,0,1
39061,78646968,25,1,1
39062,78648968,17,1,1
39063,78650968,30,0,1
39064,78652968,24,0,1
39065,78654968,27,0,1
39066,78656968,21,0,1
39067,78658968,20,0,1
39068,78660968,23,0,1
39069,78662969,34,0,1
39070,78664968,21,0,1
39071,78666968,22,1,1
39072,78668968,19,1,1
39073,78670968,22,1,1
