time_s,sample_index,timestamp_us,ecg_raw,leads_off,adc_ok,ecg_morph,ecg_qrs,r_peak
0.382,34638,69800968,5,0,1,-598.1458870364937,-19.31420014142111,0
0.384001,34639,69802969,3,0,1,-601.1975712063671,-20.090164128902476,0
0.386,34640,69804968,2,0,1,-604.3325223284126,-20.821308934629844,0
0.388,34641,69806968,0,0,0,-607.47587163943,-21.493733221741632,0
0.39,34642,69808968,0,0,0,-610.5624259120666,-22.093247627737696,0
0.392,34643,69810968,4,0,1,-613.5765738987017,-22.606614399829326,0
0.394,34644,69812968,0,0,0,-616.5238860347099,-23.02135274608797,0
0.396,34645,69814968,0,0,0,-619.3942208318897,-23.325255639528425,0
0.398,34646,69816968,0,1,0,-622.1874668874855,-23.50701963992936,0
0.4,34647,69818968,0,1,0,-624.9603352052762,-23.55716195960187,0
0.402,34648,69820968,7,0,1,-627.8140330634185,-23.46765991348962,0
0.404,34649,69822968,0,0,0,-630.8073246543978,-23.230102344452277,0
0.406,34650,69824968,0,0,0,-633.8949588385128,-22.834469695157598,0
0.408,34651,69826968,0,0,0,-636.9766491726112,-22.270301692623015,0
0.41,34652,69828968,0,0,0,-639.9710923929518,-21.528511225070066,0
0.412,34653,69830968,0,0,0,-642.8319870308762,-20.602063969412516,0
0.414,34654,69832968,0,0,0,-645.5394078075591,-19.48604866874413,0
0.416,34655,69834968,0,0,0,-648.0987154433902,-18.177697612780786,0
0.418,34656,69836968,0,1,0,-650.5483542687208,-16.67635687409735,0
0.42,34657,69838968,0,1,0,-652.9758207149614,-14.98340481914102,0
0.422,34658,69840968,6,0,1,-655.5138951807621,-13.101637648263303,0
0.424001,34659,69842969,5,0,1,-658.2663710674573,-11.033271863159861,0
0.426,34660,69844968,0,0,0,-661.2113227991211,-8.777716080465543,0
0.428,34661,69846968,0,0,0,-664.215024745637,-6.331879750870723,0
0.43,34662,69848968,0,0,0,-667.1449981276763,-3.6927600298653127,0
0.432,34663,69850968,1,0,1,-669.9461735521089,-0.8594367341881957,0
0.434,34664,69852968,3,0,1,-672.63200437211,2.1666780612731014,0
0.436,34665,69854968,0,0,0,-675.2397258753887,5.382464732885129,0
0.438,34666,69856968,0,1,0,-677.8207279996403,8.783192814890048,0
0.44,34667,69858968,6,1,1,-680.4640237742195,12.362080110531613,0
0.442,34668,69860968,5,1,1,-683.2538944216848,16.111176557507452,0
0.444,34669,69862968,0,0,0,-686.1783175499423,20.02311754215486,0
0.446,34670,69864968,1,0,1,-689.134657826131,24.090760724757384,0
0.448,34671,69866968,0,0,0,-692.0290349419043,28.304804563020518,0
0.45,34672,69868968,4,0,1,-694.8319360965038,32.65224611397938,0
0.452,34673,69870968,0,0,0,-697.5526285235657,37.116568255719194,0
0.454,34674,69872968,4,0,1,-700.2011830062005,41.67836665186685,0
0.456,34675,69874968,0,0,0,-702.780293600305,46.315583583409186,0
0.458,34676,69876968,0,1,0,-705.3107024972492,51.00326355588537,0
0.46,34677,69878968,4,1,1,-707.8765609512503,55.71309900428906,0
0.462,34678,69880968,7,0,1,-710.6092492453561,60.41432947198205,0
0.464001,34679,69882969,2,0,1,-713.5843164092181,65.07635904635801,0
0.466,34680,69884968,3,0,1,-716.7590180959966,69.67039633538023,0
0.468,34681,69886968,0,0,0,-720.0140380225288,74.16875731568797,0
0.47,34682,69888968,0,0,0,-723.2263643979535,78.54332701619099,0
0.472,34683,69890968,0,0,0,-726.3203326863285,82.76440433273113,0
0.474,34684,69892968,0,0,0,-729.2861553890558,86.80032976721937,0
0.476,34685,69894968,2,0,1,-732.1618448305221,90.6180879032047,0
0.478,34686,69896968,0,1,0,-734.9923091719572,94.18461791060456,0
0.48,34687,69898968,0,1,0,-737.8019422333961,97.4680426226137,0
0.482,34688,69900968,1,0,1,-740.5995300018841,100.43834942573656,0
0.484,34689,69902968,0,0,0,-743.3848867581183,103.06804429460766,0
0.486,34690,69904968,0,0,0,-746.1440086438292,105.33297607695177,0
0.488,34691,69906968,0,0,0,-748.8535021233887,107.21287041644767,0
0.49,34692,69908968,0,0,0,-751.4908885469509,108.69160009515097,0
0.492,34693,69910968,0,0,0,-754.0395212749326,109.75738364587865,0
0.494,34694,69912968,0,0,0,-756.4934652179223,110.40277729994547,0
0.496,34695,69914968,1,0,1,-758.8631998480707,110.62440594408768,0
0.498,34696,69916968,0,1,0,-761.1781576571225,110.42246295678144,0
0.5,34697,69918968,0,1,0,-763.4976024121376,109.79969269545562,0
0.502,34698,69920968,7,0,1,-765.9109757696737,108.76015120784612,0
0.504001,34699,69922969,0,0,0,-768.4827187721461,107.3085266275086,0
0.506,34700,69924968,3,0,1,-771.199798728531,105.44876512838735,0
0.508,34701,69926968,0,0,0,-773.9981200442611,103.18047131070296,0
0.51,34702,69928968,2,0,1,-776.8140686610607,100.49425067191832,0
0.512,34703,69930968,1,0,1,-779.6014359005205,97.36740090120142,0
0.514,34704,69932968,0,0,0,-782.3294413367133,93.75992424869258,0
0.516,34705,69934968,0,0,0,-784.9937206297765,89.61053048680436,0
0.518,34706,69936968,3,1,1,-787.6294683377793,84.83314769019547,0
0.52,34707,69938968,0,1,0,-790.2894485614385,79.31496530426446,0
0.522,34708,69940968,3,0,1,-793.0060858621675,72.91588989891505,0
0.524,34709,69942968,0,0,0,-795.7728481726674,65.4689630033759,0
0.526,34710,69944968,0,0,0,-798.5477346066459,56.781949852570804,0
0.528,34711,69946968,0,0,0,-801.279126231014,46.64039650830978,0
0.53,34712,69948968,0,0,0,-803.9309275173637,34.812920256310875,0
0.532,34713,69950968,0,0,0,-806.4845911142834,21.059432731010496,0
0.534,34714,69952968,0,0,0,-808.9326156340122,5.1421557800872275,0
0.536,34715,69954968,0,0,0,-811.2773415568313,-13.160840431013215,0
0.538,34716,69956968,0,1,0,-813.535581071442,-34.039747355332885,0
0.54,34717,69958968,0,1,0,-815.7487036819061,-57.635107722792895,0
0.542,34718,69960968,1,1,1,-817.9924913292618,-84.01831661034244,0
0.544001,34719,69962969,7,0,1,-820.350724015911,-113.17060461989368,0
0.546,34720,69964968,0,0,0,-822.832278344413,-144.96113720040304,0
0.548,34721,69966968,0,0,0,-825.3285687071232,-179.12735884788728,0
0.55,34722,69968968,0,0,0,-827.6866025647574,-215.2603507155041,0
0.552,34723,69970968,0,0,0,-829.8028753647685,-252.79461377250792,0
0.554,34724,69972968,0,0,0,-831.6617264164587,-291.00208617374324,0
0.556,34725,69974968,0,0,0,-833.356052191589,-328.9925610595771,0
0.558,34726,69976968,0,1,0,-835.1191951650738,-365.7225981746739,0
0.56,34727,69978968,0,1,0,-837.360427513996,-400.0143450797991,0
0.562,34728,69980968,4,0,1,-840.6706197998969,-430.5851420935287,0
0.564,34729,69982968,0,0,0,-845.7544759030308,-456.0884687957847,0
0.566,34730,69984968,1,0,1,-853.2987299291856,-475.16756961692346,0
0.568,34731,69986968,0,0,0,-863.7811399247471,-486.52249709019077,0
0.57,34732,69988968,0,0,0,-877.1468630115849,-488.98893886738637,0
0.572,34733,69990968,0,0,0,-892.2986012321464,-481.6263568754844,0
0.574,34734,69992968,0,0,0,-906.4315159328456,-463.8128859519169,0
0.576,34735,69994968,0,0,0,-914.319565987299,-435.3434958409133,0
0.578,34736,69996968,71,1,1,-907.4828656195593,-396.5212830306409,0
0.58,34737,69998968,13,1,1,-873.2769526217058,-348.2301371882886,0
0.582,34738,70000968,7,0,1,-795.2959325233667,-291.998980028239,0
0.584001,34739,70002969,5,0,1,-656.8883598457854,-230.07058826783907,0
0.586,34740,70004968,0,0,0,-448.05534202231047,-165.45427715597384,0
