time_s,sample_index,timestamp_us,ecg_raw,leads_off,adc_ok,ecg_morph,ecg_qrs,r_peak
0.682,1307,3138968,2029,0,1,-8.371497620830834,-4.978264176312376,0
0.684,1308,3140968,2022,0,1,-9.117397869451178,-5.310100108673837,0
0.686,1309,3142968,2037,1,1,-10.5051057287845,-5.6089852699964755,0
0.688,1310,3144968,2014,1,1,-12.153026327902348,-5.868878438503256,0
0.69,1311,3146968,2025,0,1,-13.331382751773056,-6.077308635289366,0
0.692,1312,3148968,1992,0,1,-13.192603057209759,-6.2219022444194545,0
0.694,1313,3150968,2008,0,1,-11.255644804880045,-6.301243634159341,0
0.696001,1314,3152969,2023,0,1,-7.84110821047069,-6.332860098489105,0
0.698,1315,3154968,2025,0,1,-4.033565996838373,-6.349359800464606,0
0.7,1316,3156968,2053,0,1,-1.2133480790271096,-6.384116749360951,0
0.702,1317,3158968,2036,0,1,-0.49388846560908295,-6.454830405342841,0
0.704,1318,3160968,2038,0,1,-2.3445362526969964,-6.552622669248174,0
0.706,1319,3162968,2055,1,1,-6.4660408890720955,-6.6397128243588375,0
0.708,1320,3164968,2007,1,1,-11.71693675909588,-6.652407611877177,0
0.71,1321,3166968,2001,0,1,-16.327429983791795,-6.513467950683996,0
0.712,1322,3168968,1992,0,1,-18.667325386320606,-6.157146856506836,0
0.714,1323,3170968,1998,0,1,-18.00863272058794,-5.55305519958963,0
0.716,1324,3172968,2009,0,1,-14.780262614266839,-4.71633429062314,0
0.718,1325,3174968,2030,0,1,-10.351054218153202,-3.7035712966145384,0
0.72,1326,3176968,2052,0,1,-6.413190441559201,-2.596438017658972,0
0.722,1327,3178968,2039,0,1,-4.1669856346625584,-1.4790594085842335,0
0.724,1328,3180968,2035,0,1,-3.8243895765102143,-0.42183867421599075,0
0.726,1329,3182968,2023,1,1,-4.736353848552607,0.520423255056885,0
0.728,1330,3184968,2011,1,1,-5.9148502252833906,1.3002487364341615,0
