time_s,sample_index,timestamp_us,slot0_raw,slot1_raw,finger_contact,fifo_ok,fifo_overflow_count,slot0_dc,slot0_ac,slot1_dc,slot1_ac,slot0_peak,slot1_peak
17.48,2163,87078374,35705,53005,-1,1,0,35685.08705607533,21.027211866641803,52950.6906501923,62.45272090503964,0,0
17.52,2164,87118374,35710,53009,-1,1,0,35675.522263757106,37.10661701901697,52921.964459699615,92.1525874965684,0,0
17.56,2165,87158374,35719,53029,-1,1,0,35666.44861719139,54.15601072720321,52894.215173269375,139.0377254478301,0,0
17.6,2166,87198374,35717,53030,-1,1,0,35657.93833029419,60.407756622183996,52867.71496263118,168.41931489893256,1,0
17.64,2167,87238374,35704,53016,-1,1,0,35650.0755762537,54.381797284846655,52842.76786046967,173.04634397384262,0,0
17.68,2168,87278374,35696,53008,-1,1,0,35642.95812465039,57.40500992904068,52819.71677276272,196.26613279314816,0,0
17.72,2169,87318374,35695,52991,-1,1,0,35636.697576813356,59.2827098862692,52798.94798179518,204.0304105366705,0,1
17.76,2170,87358374,35639,52829,-1,1,0,35631.41859789805,3.5753284529680016,52780.89165891276,22.275505423428754,0,0
17.8,2171,87398374,35517,52404,-1,1,0,35627.25425064545,-106.32249807611736,52766.00788687168,-342.8274479141978,0,0
17.84,2172,87438374,35437,52147,-1,1,0,35624.3329505751,-185.52079201910453,52754.74404758465,-605.7975562420665,0,0
17.88,2173,87478374,35419,52081,-1,1,0,35622.75920434647,-206.05545511734957,52747.47098568961,-677.4753868566775,0,0
17.92,2174,87518374,35421,52072,-1,1,0,35622.597188684624,-206.45813913844364,52744.42817614983,-688.9091389564229,0,0
17.96,2175,87558374,35445,52142,-1,1,0,35623.86302105835,-169.4125344719892,52745.697080868806,-570.5449890338992,0,0
18.0,2176,87598374,35551,52492,-1,1,0,35626.525769661625,-79.72704807101687,52751.20276296796,-284.22249756855217,0,0
18.04,2177,87638374,35623,52684,-1,1,0,35630.51701052113,-10.894306033923641,52760.743503090715,-78.0926351392161,0,0
18.08,2178,87678374,35628,52716,-1,1,0,35635.74625913659,1.1671960678833955,52774.03912628749,-41.36539193455138,0,0
18.12,2179,87718374,35651,52786,-1,1,0,35642.11444243474,5.348610796953821,52790.772827916815,-6.207253507303506,0,0
18.16,2180,87758374,35668,52881,-1,1,0,35649.52095111455,23.71667689258412,52810.61428020328,73.02844630297437,0,0
18.2,2181,87798374,35697,52952,-1,1,0,35657.867179163,39.37665563636932,52833.23413886601,131.15351380833795,0,0
18.24,2182,87838374,35710,53014,-1,1,0,35667.05981849911,46.92404119111595,52858.31835026997,159.36919537665403,0,0
18.28,2183,87878374,35723,53041,-1,1,0,35677.01394871968,49.755864065658926,52885.580553767344,168.94385541742028,0,0
18.32,2184,87918374,35731,53074,-1,1,0,35687.65498922979,43.50315356933186,52914.769804909665,161.65537480333413,0,0
18.36,2185,87958374,35734,53111,-1,1,0,35698.91925278585,38.22785769734712,52945.67395669558,174.7109403639992,0,0
18.4,2186,87998374,35753,53175,-1,1,0,35710.75354210105,51.01450367035688,52978.12145615452,220.22566496178763,1,1
18.44,2187,88038374,35771,53185,-1,1,0,35723.11479258412,40.43571101102146,53011.983755675,155.53602571741678,0,0
18.48,2188,88078374,35711,52964,-1,1,0,35735.9693985707,-20.987151674772193,53047.173211492256,-73.288763432472,0,0
18.52,2189,88118374,35680,52839,-1,1,0,35749.2888027359,-58.24264045343056,53083.6243281444,-213.13887882033177,0,0
18.56,2190,88158374,35733,52988,-1,1,0,35763.040950309296,-41.99896187779183,53121.26030032593,-161.4148811795855,0,0
18.6,2191,88198374,35738,53040,-1,1,0,35777.18396167575,-31.739241988279815,53159.96859340632,-109.26061093936475,0,0
18.64,2192,88238374,35764,53104,-1,1,0,35791.66551038467,-26.96761165338784,53199.59849498084,-79.73809752710052,0,0
18.68,2193,88278374,35805,53250,-1,1,0,35806.424861973734,-2.403457852931332,53239.96999637606,-4.519179847276519,0,0
18.72,2194,88318374,35832,53303,-1,1,0,35821.39583170424,10.499496987394934,53280.885470633235,29.510268557769365,0,0
18.76,2195,88358374,35831,53314,-1,1,0,35836.510331376514,-5.848589165128217,53322.14162115393,-9.423416434734094,0,0
18.8,2196,88398374,35831,53324,-1,1,0,35851.70007723576,-19.519347623374074,53363.535231354756,-36.43829499436063,0,0
18.84,2197,88438374,35857,53390,-1,1,0,35866.89545743254,-9.982772538656373,53404.86115181659,-17.79858537396113,0,0
18.88,2198,88478374,35886,53461,-1,1,0,35882.02417710902,1.1143210358791293,53445.90965785111,15.766610548849897,0,0
18.92,2199,88518374,35895,53535,-1,1,0,35897.01184518398,-0.22196351604348763,53486.46872854918,48.19555153999492,0,0
18.96,2200,88558374,35913,53598,-1,1,0,35911.78339282315,1.5045125311410175,53526.33037521479,75.38932225420739,0,0
19.0,2201,88598374,35940,53656,-1,1,0,35926.26394765444,10.078762624965904,53565.2977970247,80.25247421965841,0,0
19.04,2202,88638374,35963,53699,-1,1,0,35940.37990314364,24.57180232695631,53603.19139404328,102.12464058090066,0,0
19.08,2203,88678374,36009,53840,-1,1,0,35954.06126715823,54.67439227153741,53639.85448521732,202.64554946169972,0,0
19.12,2204,88718374,36046,53955,-1,1,0,35967.24573090035,77.16345815031895,53675.16313123262,273.0203397464909,1,1
19.16,2205,88758374,36037,53873,-1,1,0,35979.88361352993,54.016734240443725,53709.03973992455,150.58991681978307,0,0
19.2,2206,88798374,35996,53663,-1,1,0,35991.94007827592,6.678727487979742,53741.45611647237,-60.94562439064326,0,0
19.24,2207,88838374,35989,53640,-1,1,0,36003.39148303654,-16.719138436839074,53772.41316139811,-150.4357761692466,0,0
19.28,2208,88878374,36003,53686,-1,1,0,36014.2183031274,-15.211001728690096,53801.908945302384,-118.40438588752085,0,0
19.32,2209,88918374,36014,53768,-1,1,0,36024.39994428737,-7.844219443061341,53829.91850874771,-64.12388564508262,0,0
19.36,2210,88958374,36037,53830,-1,1,0,36033.91331592392,-1.999573642271823,53856.39217434949,-34.095685826932325,0,0
19.4,2211,88998374,36036,53835,-1,1,0,36042.73350918027,-6.500500425963402,53881.26272633851,-51.34429943152273,0,0
19.44,2212,89038374,36035,53817,-1,1,0,36050.834407739494,-18.47836112788677,53904.45050187033,-92.27059308587783,0,0
19.48,2213,89078374,36037,53834,-1,1,0,36058.18796846257,-21.66346121673191,53925.86194504397,-94.3812963847562,0,0
19.52,2214,89118374,36057,53911,-1,1,0,36064.762836534006,-10.360855917794566,53945.38567033918,-40.72127091442325,0,0
19.56,2215,89158374,36079,53997,-1,1,0,36070.52421375844,8.332602402090831,53962.89383051783,31.95189512304419,0,0
19.6,2216,89198374,36103,54078,-1,1,0,36075.43595927215,25.44195823575603,53978.25191891342,96.38599808710015,0,0
19.64,2217,89238374,36118,54140,-1,1,0,36079.46424175774,38.07765777435879,53991.33362140488,149.4335635629988,0,0
19.68,2218,89278374,36131,54189,-1,1,0,36082.581404355566,48.46322711103902,54002.03584599163,182.01428685277486,0,0
19.72,2219,89318374,36148,54221,-1,1,0,36084.76929822639,59.329039137840255,54010.29128060092,207.28024901766645,0,0
19.76,2220,89358374,36155,54265,-1,1,0,36086.02221662083,73.88704391654888,54016.078174378556,260.03674950186183,0,0
19.8,2221,89398374,36166,54296,-1,1,0,36086.34960598033,74.36839996754583,54019.42856451131,264.3006287195354,1,1
19.84,2222,89438374,36119,54133,-1,1,0,36085.77763077552,32.91963785955805,54020.4331199002,105.62944951140375,0,0
19.88,2223,89478374,36064,53902,-1,1,0,36084.34702004134,-20.35835024852345,54019.232628491016,-103.32841412167176,0,0
19.92,2224,89518374,36048,53852,-1,1,0,36082.10588891399,-31.377092234395633,54015.98977691403,-175.02757835820012,0,0
19.96,2225,89558374,36069,53876,-1,1,0,36079.10147407954,-18.512600842809107,54010.85522879293,-140.7815405181501,0,0
20.0,2226,89598374,36051,53900,-1,1,0,36075.37603640212,-19.61178750521382,54003.94856800755,-100.27034111901077,0,0
20.04,2227,89638374,36054,53940,-1,1,0,36070.966637388075,-19.058609858725298,53995.35720503849,-61.56768391223946,0,0
20.08,2228,89678374,36060,53954,-1,1,0,36065.905723749886,-7.766737169984026,53985.14380036168,-31.76445421198038,0,0
20.12,2229,89718374,36055,53948,-1,1,0,36060.2220093447,-5.4651765063310975,53973.35483397432,-29.952992740695038,0,0
20.16,2230,89758374,36043,53926,-1,1,0,36053.9417089133,-11.442077150927673,53960.02663806577,-32.746570765002474,0,0
20.2,2231,89798374,36040,53940,-1,1,0,36047.089113544316,-8.094548118548204,53945.1881283837,-7.5497368646486365,0,0
20.24,2232,89838374,36050,53977,-1,1,0,36039.686783235855,10.628999779095011,53928.863374020984,45.046015032174,0,0
20.28,2233,89878374,36065,54012,-1,1,0,36031.757011200134,32.32447487539641,53911.078024610426,105.62743563396197,0,0
20.32,2234,89918374,36063,54043,-1,1,0,36023.32514943888,38.65718194800622,53891.870089449265,143.92167860171486,0,0
20.36,2235,89958374,36049,54028,-1,1,0,36014.42323849776,33.87205847024776,53871.301927264576,155.45570492653744,0,0
20.4,2236,89998374,36043,54021,-1,1,0,36005.092054484725,39.44029713083589,53849.46969104651,180.18297450596992,0,1
20.44,2237,90038374,36040,54004,-1,1,0,35995.38170607172,42.525405089383874,53826.50884805746,167.0099753766513,1,0
20.48,2238,90078374,35991,53811,-1,1,0,35985.35153889251,2.5170216161294263,53802.5944341482,0.1952052985529349,0,0
20.52,2239,90118374,35908,53539,-1,1,0,35975.06731367473,-66.30838049416596,53777.92815895264,-232.54098912996028,0,0
20.56,2240,90158374,35864,53429,-1,1,0,35964.592933098655,-100.36673189920754,53752.70628769636,-327.10205136014736,0,0
20.6,2241,90198374,35874,53462,-1,1,0,35953.97949075674,-85.15496107905965,53727.081492151185,-281.1392575691709,0,0
20.64,2242,90238374,35883,53486,-1,1,0,35943.258552620144,-58.90825656933622,53701.14118757523,-208.89313740534223,0,0
20.68,2243,90278374,35893,53538,-1,1,0,35932.442416533115,-43.17122485933224,53674.908211076756,-146.5208564821171,0,0
20.72,2244,90318374,35885,53543,-1,1,0,35921.52808294149,-35.24706755841943,53648.35325948158,-108.28086507428344,0,0
20.76,2245,90358374,35882,53523,-1,1,0,35910.501079059955,-32.431352854482626,53621.40837849036,-102.975534209611,0,0
20.8,2246,90398374,35869,53506,-1,1,0,35899.3378206772,-29.196856606752437,53593.97621315239,-87.96121647050015,0,0
20.84,2247,90438374,35875,53543,-1,1,0,35888.007031959925,-14.352206874514309,53565.93553689242,-26.591272120612842,0,0
20.88,2248,90478374,35889,53602,-1,1,0,35876.4716077333,12.181644085102903,53537.148613444246,64.99524040592422,0,0
20.92,2249,90518374,35903,53659,-1,1,0,35864.69225758567,38.15966639632949,53507.474933408805,151.0259308693065,0,0
20.96,2250,90558374,35906,53682,-1,1,0,35852.63281530192,54.11245342146621,53476.78997949949,207.04335464529413,0,0
21.0,2251,90598374,35904,53682,-1,1,0,35840.265640387785,61.47261276388182,53445.00375771707,233.34754312675452,0,0
21.04,2252,90638374,35903,53684,-1,1,0,35827.57588233873,78.2446041258442,53412.07519079304,275.17925618450533,0,0
21.08,2253,90678374,35916,53705,-1,1,0,35814.56494306601,103.07916030753697,53378.02288035071,336.8029502850104,1,1
21.12,2254,90718374,35890,53632,-1,1,0,35801.25389281077,83.02172508338215,53342.934079834806,271.5532786030185,0,0
21.16,2255,90758374,35785,53307,-1,1,0,35787.68458264065,0.7628307832784884,53306.965652408195,4.091356835930668,0,0
21.2,2256,90798374,35699,53008,-1,1,0,35773.91340315986,-73.33917421947903,53270.32228000311,-253.27553060325198,0,0
21.24,2257,90838374,35671,52923,-1,1,0,35759.9975543833,-92.78057444318407,53233.210586529574,-320.60408932061455,0,0
21.28,2258,90878374,35666,52929,-1,1,0,35745.98158545953,-79.14539821340486,53195.79344570371,-275.132435096101,0,0
21.32,2259,90918374,35683,52956,-1,1,0,35731.89116364604,-48.04480498031256,53158.16824208692,-189.87303896017377,0,0
21.36,2260,90958374,35714,53059,-1,1,0,35717.73456351151,-4.4583688974391205,53120.37009695682,-71.24594745321599,0,0
21.4,2261,90998374,35733,53097,-1,1,0,35703.509284600026,30.038046749096008,53082.389928629804,13.031825542499625,0,0
21.44,2262,91038374,35730,53078,-1,1,0,35689.2106454779,41.780963503040184,53044.19748128457,42.05979538437835,0,0
21.48,2263,91078374,35718,53091,-1,1,0,35674.83896952424,43.35377948679809,53005.76031284153,80.34983696433576,0,0
21.52,2264,91118374,35713,53114,-1,1,0,35660.40373331383,56.03271289824269,52967.0567573248,156.43818934974686,0,0
21.56,2265,91158374,35722,53164,-1,1,0,35645.925977397244,76.62600167324388,52928.088414524114,237.39044717830035,0,0
21.6,2266,91198374,35713,53162,-1,1,0,35631.44107625068,81.43506767875222,52888.895633348606,276.69607237702223,1,0
21.64,2267,91238374,35683,53109,-1,1,0,35617.001673763494,71.67375924155911,52849.57266501232,269.97373802103596,0,0
21.68,2268,91278374,35672,53072,-1,1,0,35602.67889492289,67.35756257715275,52810.276880725665,259.59705845778797,0,0
21.72,2269,91318374,35660,53047,-1,1,0,35588.56183601475,74.30394633843667,52771.231574751895,288.0067909939559,0,0
21.76,2270,91358374,35646,53030,-1,1,0,35574.75711734188,76.55800574629461,52732.72712296205,307.28971134861126,0,1
21.8,2271,91398374,35602,52878,-1,1,0,35561.38855451867,33.048484794617515,52695.121788176126,165.44319496705612,0,0
21.84,2272,91438374,35490,52519,-1,1,0,35548.59385081802,-52.277530801413036,52658.83243252562,-120.5130756180265,0,0
21.88,2273,91478374,35429,52310,-1,1,0,35536.51475475031,-104.63079409043632,52624.30237315236,-309.9603156947843,0,0
21.92,2274,91518374,35423,52268,-1,1,0,35525.28282737661,-108.20523724864326,52591.953127488174,-335.856807298955,0,0
21.96,2275,91558374,35407,52234,-1,1,0,35515.00838436346,-106.53527167104482,52562.1453244474,-323.88239024196594,0,0
22.0,2276,91598374,35410,52246,-1,1,0,35505.77620038692,-90.71249992348638,52535.162154849844,-284.1878866878563,0,0
22.04,2277,91638374,35449,52317,-1,1,0,35497.64603733072,-54.72086905117053,52511.20956976119,-196.17894780815442,0,0
22.08,2278,91678374,35450,52349,-1,1,0,35490.65659621709,-37.373845681392694,52490.426309020644,-146.7951448355606,0,0
22.12,2279,91718374,35439,52299,-1,1,0,35484.831044291925,-44.55841509865159,52472.898004086324,-164.023673201972,0,0
22.16,2280,91758374,35429,52292,-1,1,0,35480.18050333543,-52.28172558860281,52458.666779842,-168.6210798404921,0,0
22.2,2281,91798374,35426,52320,-1,1,0,35476.70447456362,-47.66524538895946,52447.73406090233,-122.83963387886885,0,0
22.24,2282,91838374,35446,52381,-1,1,0,35474.39051607509,-26.928214689362278,52440.06355922771,-54.99109766982377,0,0
22.28,2283,91878374,35472,52438,-1,1,0,35473.215695482584,-0.7092903458776902,52435.59014530172,7.6987251404533765,0,0
22.32,2284,91918374,35488,52489,-1,1,0,35473.150588375676,18.631258393737,52434.23352979575,60.64172424349525,0,0
22.36,2285,91958374,35506,52535,-1,1,0,35474.164511788695,33.06605643642767,52435.91293178528,108.27518961854324,0,0
22.4,2286,91998374,35523,52608,-1,1,0,35476.23038563748,48.44328171992035,52440.56077769632,163.13965804285777,0,0
22.44,2287,92038374,35547,52677,-1,1,0,35479.32902552923,70.74220454907612,52448.13635823245,251.91237600800704,0,0
22.48,2288,92078374,35557,52745,-1,1,0,35483.45326488437,78.85069198622338,52458.64060224047,285.9028422244695,1,1
22.52,2289,92118374,35518,52567,-1,1,0,35488.610798267466,21.04791489336452,52472.12743228149,80.26069803805109,0,0
22.56,2290,92158374,35404,52192,-1,1,0,35494.8216268045,-80.40285562871101,52488.695954373434,-268.9754186593185,0,0
22.6,2291,92198374,35370,52060,-1,1,0,35502.10642220574,-132.10932026507578,52508.45010495504,-452.4490824490155,0,0
22.64,2292,92238374,35387,52097,-1,1,0,35510.4700987448,-127.24698770765794,52531.44144982786,-442.836564114939,0,0
22.68,2293,92278374,35401,52163,-1,1,0,35519.89031961339,-117.07879913452824,52557.62887973972,-389.2156115185236,0,0
22.72,2294,92318374,35435,52292,-1,1,0,35530.314494391896,-90.57149425515226,52586.86833980077,-288.6753203430381,0,0
22.76,2295,92358374,35505,52479,-1,1,0,35541.66250045702,-41.32862146319586,52618.923752164774,-144.05768868561196,0,0
22.8,2296,92398374,35538,52588,-1,1,0,35553.83332373418,-12.350958531684057,52653.489985539854,-66.62159551026156,0,0
22.84,2297,92438374,35555,52612,-1,1,0,35566.713491594484,-12.68350229768997,52690.21876231905,-71.07664711597857,0,0
22.88,2298,92478374,35569,52676,-1,1,0,35580.183342606404,-7.42925389500067,52728.736530958144,-51.39704107781267,0,0
22.92,2299,92518374,35611,52802,-1,1,0,35594.12011107652,16.04654043020659,52768.6533076069,38.20798148191312,0,0
22.96,2300,92558374,35645,52949,-1,1,0,35608.400629144126,38.29112016718116,52809.572497080466,142.17487476062362,0,0
23.0,2301,92598374,35673,53054,-1,1,0,35622.905509968165,51.66977390479667,52851.108025382244,207.82052079238613,0,0
23.04,2302,92638374,35699,53122,-1,1,0,35637.52379263272,64.64183056738989,52892.90449413847,237.89575031151855,0,0
23.08,2303,92678374,35725,53181,-1,1,0,35652.15677771114,71.04166345150314,52934.653056120595,246.6041943363279,0,0
23.12,2304,92718374,35734,53228,-1,1,0,35666.72087714572,69.79468339772038,52976.10068615607,255.22492110813062,0,0
23.16,2305,92758374,35759,53306,-1,1,0,35681.14942449003,80.66121495259323,53017.05536782375,301.1079842191184,0,0
23.2,2306,92798374,35779,53363,-1,1,0,35695.39379525928,83.49482882023568,53057.39068990358,305.4630326137884,1,1
23.24,2307,92838374,35744,53230,-1,1,0,35709.42382262527,28.90190844202142,53097.04828638256,116.67761602606578,0,0
23.28,2308,92878374,35666,52954,-1,1,0,35723.22440275242,-49.66452674736163,53136.026056059265,-160.1417704219469,0,0
23.32,2309,92918374,35667,52918,-1,1,0,35736.785461938074,-73.81694809067525,53174.342651990315,-265.03298307248883,0,0
23.36,2310,92958374,35702,53022,-1,1,0,35750.08989685739,-51.135798138748115,53211.993693950826,-201.93346313819836,0,0
23.4,2311,92998374,35732,53120,-1,1,0,35763.10749806278,-30.334768108007644,53248.92745193461,-124.47902213536032,0,0
23.44,2312,93038374,35761,53226,-1,1,0,35775.796083855,-17.065380271499226,53285.0464128638,-65.59957825712314,0,0
23.48,2313,93078374,35783,53300,-1,1,0,35788.10543371044,-6.862475482465662,53320.22100284673,-27.05326208346454,0,0
23.52,2314,93118374,35796,53326,-1,1,0,35799.98085083524,-6.111999439474795,53354.30332969765,-31.66079726671991,0,0
23.56,2315,93158374,35803,53344,-1,1,0,35811.36536326622,-9.81477474720526,53387.13543016836,-50.21231732109525,0,0
23.6,2316,93198374,35817,53385,-1,1,0,35822.20046728156,-6.422291702343359,53418.55125888726,-33.37072729806451,0,0
23.64,2317,93238374,35839,53473,-1,1,0,35832.42632035968,3.9356802520726637,53448.37690793604,14.984751514362653,0,0
23.68,2318,93278374,35860,53543,-1,1,0,35841.98269873335,16.981893288142675,53476.434754642956,64.46467621853157,0,0
23.72,2319,93318374,35883,53615,-1,1,0,35850.811173111906,32.32175028179017,53502.55264606077,113.5307282987388,0,0
23.76,2320,93358374,35907,53694,-1,1,0,35858.85811003947,43.54322138692376,53526.57537468271,156.50377205866826,0,0
23.8,2321,93398374,35920,53747,-1,1,0,35866.07799613146,54.93412863586431,53548.3764660007,198.07905913563673,0,0
23.84,2322,93438374,35947,53817,-1,1,0,35872.43669086133,76.09811789189936,53567.86962596432,257.80904839771483,1,1
23.88,2323,93478374,35957,53844,-1,1,0,35877.914556229174,72.52491493198576,53585.01915790339,239.6211482913743,0,0
23.92,2324,93518374,35902,53657,-1,1,0,35882.50835908296,19.61040882308007,53599.84498232966,56.342408431583095,0,0
23.96,2325,93558374,35856,53472,-1,1,0,35886.22856658806,-26.64679896528895,53612.41147300182,-131.29828545061108,0,0
24.0,2326,93598374,35870,53480,-1,1,0,35889.09140929305,-25.89580695987498,53622.797473512735,-157.14347892807055,0,0
24.04,2327,93638374,35880,53545,-1,1,0,35891.11136614454,-10.180456169259664,53631.06596971687,-89.81070934136892,0,0
24.08,2328,93678374,35896,53613,-1,1,0,35892.29889392673,2.3576080250990756,53637.252845451854,-22.971442104735246,0,0
24.12,2329,93718374,35911,53677,-1,1,0,35892.6622540501,18.818433176352194,53641.3737827893,30.35683680160666,0,0
24.16,2330,93758374,35922,53696,-1,1,0,35892.21067635206,25.080112875328524,53643.43760896972,46.299391744095715,0,0
24.2,2331,93798374,35904,53671,-1,1,0,35890.9572436853,15.625341193695625,53643.45735759782,29.332547230037733,0,0
24.24,2332,93838374,35903,53671,-1,1,0,35888.92008454005,11.604583338994885,53641.4550452761,25.70884537059871,0,0
24.28,2333,93878374,35905,53684,-1,1,0,35886.12188593861,18.762084263083963,53637.461710897296,42.705529335769796,0,0
24.32,2334,93918374,35908,53700,-1,1,0,35882.58952388585,23.48789791828306,53631.517710016844,67.51619671950539,0,0
24.36,2335,93958374,35903,53727,-1,1,0,35878.35471445217,25.273804928459583,53623.67596697214,104.34129929395608,0,0
24.4,2336,93998374,35907,53756,-1,1,0,35873.45503630086,32.18836669400367,53614.007923543795,134.62445700528497,0,0
24.44,2337,94038374,35914,53761,-1,1,0,35867.93509723545,43.96342106427399,53602.61113608865,155.11283829795383,0,0
24.48,2338,94078374,35916,53775,-1,1,0,35861.84833656203,55.917058923364735,53589.61688852662,195.98545235427042,1,1
24.52,2339,94118374,35901,53757,-1,1,0,35855.2591228398,44.00401200144829,53575.19633869045,165.87063742479063,0,0
24.56,2340,94158374,35836,53514,-1,1,0,35848.24300257547,-18.976744987883166,53559.56090278674,-56.01274356496708,0,0
24.6,2341,94198374,35745,53222,-1,1,0,35840.8816681705,-89.4309520115194,53542.945303704684,-306.8450928591059,0,0
24.64,2342,94238374,35738,53188,-1,1,0,35833.25187477197,-100.37789573847616,53525.56887672326,-350.551225074828,0,0
24.68,2343,94278374,35756,53268,-1,1,0,35825.41425627041,-72.34087469426714,53507.59586945177,-251.25608046699023,0,0
24.72,2344,94318374,35767,53326,-1,1,0,35817.40915133587,-51.066583387203565,53489.12039642993,-159.95597904792447,0,0
24.76,2345,94358374,35776,53386,-1,1,0,35809.259221137785,-31.61458534511946,53470.17632245018,-87.86392312993665,0,0
24.8,2346,94398374,35793,53416,-1,1,0,35800.974336056795,-14.298856465560178,53450.7560532126,-44.32781117780399,0,0
24.84,2347,94438374,35777,53385,-1,1,0,35792.55624962401,-12.220964056169272,53430.827208187344,-44.546406005432,0,0
24.88,2348,94478374,35776,53378,-1,1,0,35784.00199123487,-10.937550946126095,53410.34292959508,-32.304354516150354,0,0
24.92,2349,94518374,35775,53409,-1,1,0,35775.30560075184,1.4703258841387878,53389.24683705315,16.331118016371377,0,0
24.96,2350,94558374,35782,53434,-1,1,0,35766.45949026138,12.489861002471507,53367.47837333244,63.895681554027306,0,0
25.0,2351,94598374,35773,53444,-1,1,0,35757.45651536902,18.290380068697843,53344.98181353652,107.99129499737367,0,0
25.04,2352,94638374,35777,53484,-1,1,0,35748.292271981125,28.4225832075364,53321.71716565507,154.662843009068,0,0
25.08,2353,94678374,35788,53500,-1,1,0,35738.96735372845,46.264499624839715,53297.671565015655,202.83347170890795,0,0
25.12,2354,94718374,35794,53529,-1,1,0,35729.49035422939,71.59155868661318,53272.87134357388,273.0864361210065,0,1
25.16,2355,94758374,35803,53530,-1,1,0,35719.881864348616,77.72306586249928,53247.394055047356,267.92016716163204,1,0
25.2,2356,94798374,35733,53281,-1,1,0,35710.17762869346,24.015420864466083,53221.37519915923,56.635658280902135,0,0
25.24,2357,94838374,35646,52978,-1,1,0,35700.42659421998,-53.93962029429827,53194.99640130372,-200.0783974090582,0,0
25.28,2358,94878374,35609,52911,-1,1,0,35690.68138242891,-77.10444710677577,53168.44898314497,-263.769698747522,0,0
25.32,2359,94918374,35637,52956,-1,1,0,35680.98642270164,-51.28043864324142,53141.892984639286,-195.17085607683998,0,0
25.36,2360,94958374,35634,52974,-1,1,0,35671.372070203564,-31.954190023419685,53115.43771244537,-130.70502713115945,0,0
25.4,2361,94998374,35641,53026,-1,1,0,35661.85590435525,-22.584406244393428,53089.145610143896,-65.0518009385185,0,0
25.44,2362,95038374,35642,53056,-1,1,0,35652.44648416946,-7.744487227233582,53063.04607363623,-8.711580127744355,0,0
25.48,2363,95078374,35647,53032,-1,1,0,35643.146782422074,1.1571923787070464,53037.150263839445,-1.7076657811251508,0,0
25.52,2364,95118374,35634,53006,-1,1,0,35633.95713940554,4.1085708571164865,53011.46209751729,-3.1191936740436788,0,0
25.56,2365,95158374,35643,53020,-1,1,0,35624.87756280624,18.98751079270872,52985.98376697994,40.9849427599789,0,0
25.6,2366,95198374,35655,53075,-1,1,0,35615.90989036133,39.31923704896192,52960.72044023824,110.73172254815404,0,0
25.64,2367,95238374,35656,53093,-1,1,0,35607.06094308463,50.38483418531705,52935.68968678292,170.2498309782052,0,0
25.68,2368,95278374,35656,53128,-1,1,0,35598.346323520076,62.19277790124403,52910.93512515047,215.63648288785598,0,0
25.72,2369,95318374,35676,53151,-1,1,0,35589.79393245163,82.35036533024578,52886.540604289,266.23016603241524,0,0
25.76,2370,95358374,35673,53178,-1,1,0,35581.447607073824,99.87915779620306,52862.64354293613,335.1640277541174,1,1
25.8,2371,95398374,35660,53153,-1,1,0,35573.3707634999,83.53422559637417,52839.44696562666,302.6366025863092,0,0
25.84,2372,95438374,35572,52855,-1,1,0,35565.647259007266,5.087318586456313,52817.223760014196,32.752900325611336,0,0
25.88,2373,95478374,35462,52479,-1,1,0,35558.37507110386,-89.70822083006713,52796.29759321417,-294.2286509572772,0,0
25.92,2374,95518374,35429,52377,-1,1,0,35551.65167645844,-126.08322603382372,52776.99412280159,-410.9670182501567,0,0
25.96,2375,95558374,35441,52409,-1,1,0,35545.55792234624,-104.12557540252986,52759.58589741649,-357.0320839867073,0,0
26.0,2376,95598374,35474,52469,-1,1,0,35540.14959637716,-64.38108497093853,52744.26228566491,-263.4764056859076,0,0
26.04,2377,95638374,35505,52577,-1,1,0,35535.45883741668,-31.9373159424644,52731.129993408686,-160.35698222041913,0,0
26.08,2378,95678374,35510,52623,-1,1,0,35531.500845618895,-19.860003118464796,52720.23042847824,-98.22692821448734,0,0
26.12,2379,95718374,35504,52604,-1,1,0,35528.28044603753,-24.60674693893793,52711.55998677486,-102.92538317264439,0,0
26.16,2380,95758374,35495,52594,-1,1,0,35525.795493014215,-29.480639972723452,52705.08347029459,-112.18264281752691,0,0
26.2,2381,95798374,35500,52619,-1,1,0,35524.03742705866,-23.2512967766313,52700.73881886081,-75.94441395835662,0,0
26.24,2382,95838374,35515,52694,-1,1,0,35522.99130348454,-7.380377282654422,52698.44007318113,-5.308905995102407,0,0
26.28,2383,95878374,35531,52759,-1,1,0,35522.63723771834,10.490588260439466,52698.08561913977,69.11492730248656,0,0
26.32,2384,95918374,35544,52817,-1,1,0,35522.95345885678,21.900677809928467,52699.572219534246,120.68294722870681,0,0
26.36,2385,95958374,35551,52854,-1,1,0,35523.91984801175,26.83558857025126,52702.81053272927,148.8904112404216,0,0
26.4,2386,95998374,35566,52900,-1,1,0,35525.52099506955,44.45156591173071,52707.73849162548,208.86602658982932,0,0
26.44,2387,96038374,35593,52976,-1,1,0,35527.74904487271,68.10702748783956,52714.33270467019,267.11405623128087,1,1
26.48,2388,96078374,35575,52881,-1,1,0,35530.60675935432,38.36883470429993,52722.618049715515,139.8468999458499,0,0
26.52,2389,96118374,35483,52564,-1,1,0,35534.10797705299,-45.75618556501619,52732.665704507854,-145.30292670604632,0,0
26.56,2390,96158374,35441,52439,-1,1,0,35538.27070632635,-93.21878467853915,52744.56578904883,-302.51947837184946,0,0
